can_close_early,close_time,created_time,event_ticker,exchange_index,expected_expiration_time,expiration_time,expiration_value,floor_strike,last_price_dollars,latest_expiration_time,liquidity_dollars,market_type,no_ask_dollars,no_bid_dollars,no_sub_title,notional_value_dollars,occurrence_datetime,open_interest_fp,open_time,previous_price_dollars,previous_yes_ask_dollars,previous_yes_bid_dollars,price_level_structure,price_ranges,result,rules_primary,rules_secondary,settlement_timer_seconds,settlement_ts,settlement_value_dollars,status,strike_type,ticker,title,updated_time,volume_24h_fp,volume_fp,yes_ask_dollars,yes_ask_size_fp,yes_bid_dollars,yes_bid_size_fp,yes_sub_title
True,2026-05-28T13:45:00Z,2026-05-28T00:01:25.803743Z,KXBTC15M-26MAY280945,0,2026-05-28T13:50:00Z,2026-06-04T13:45:00Z,72668.11,73039.31,0.0010,2026-06-04T13:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T13:50:00Z,0.00,2026-05-28T13:30:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:45 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:30 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T13:45:09.966969Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY280945-45,BTC price up in next 15 mins?,2026-05-28T13:45:10.089534Z,0.00,267366.55,1.0000,0.00,0.0000,0.00,"Target Price: $73,039.31"
True,2026-05-28T13:30:00Z,2026-05-28T00:01:25.307815Z,KXBTC15M-26MAY280930,0,2026-05-28T13:35:00Z,2026-06-04T13:30:00Z,73039.31,73233.02,0.0010,2026-06-04T13:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T13:35:00Z,0.00,2026-05-28T13:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:30 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:15 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T13:30:09.969326Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY280930-30,BTC price up in next 15 mins?,2026-05-28T13:30:10.059835Z,0.00,258152.59,1.0000,0.00,0.0000,0.00,"Target Price: $73,233.02"
True,2026-05-28T13:15:00Z,2026-05-28T00:01:24.824175Z,KXBTC15M-26MAY280915,0,2026-05-28T13:20:00Z,2026-06-04T13:15:00Z,73233.02,73407.54,0.0010,2026-06-04T13:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T13:20:00Z,0.00,2026-05-28T13:00:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:15 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:00 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T13:15:09.967521Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY280915-15,BTC price up in next 15 mins?,2026-05-28T13:15:10.041565Z,0.00,320277.98,1.0000,0.00,0.0000,0.00,"Target Price: $73,407.54"
True,2026-05-28T13:00:00Z,2026-05-28T00:01:24.352359Z,KXBTC15M-26MAY280900,0,2026-05-28T13:05:00Z,2026-06-04T13:00:00Z,73407.54,73393.67,0.9990,2026-06-04T13:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T13:05:00Z,0.00,2026-05-28T12:45:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:00 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:45 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T13:00:10.02142Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY280900-00,BTC price up in next 15 mins?,2026-05-28T13:00:10.138113Z,0.00,330355.89,1.0000,0.00,0.0000,0.00,"Target Price: $73,393.67"
True,2026-05-28T12:45:00Z,2026-05-28T00:01:23.891011Z,KXBTC15M-26MAY280845,0,2026-05-28T12:50:00Z,2026-06-04T12:45:00Z,73393.67,73270.72,0.9990,2026-06-04T12:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T12:50:00Z,0.00,2026-05-28T12:30:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:45 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:30 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T12:45:09.965179Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY280845-45,BTC price up in next 15 mins?,2026-05-28T12:45:10.063065Z,0.00,318743.93,1.0000,0.00,0.0000,0.00,"Target Price: $73,270.72"
True,2026-05-28T12:30:00Z,2026-05-28T00:01:23.423843Z,KXBTC15M-26MAY280830,0,2026-05-28T12:35:00Z,2026-06-04T12:30:00Z,73270.72,73293.2,0.0010,2026-06-04T12:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T12:35:00Z,0.00,2026-05-28T12:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:30 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:15 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T12:30:09.968488Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY280830-30,BTC price up in next 15 mins?,2026-05-28T12:30:10.077465Z,0.00,319113.05,1.0000,0.00,0.0000,0.00,"Target Price: $73,293.20"
True,2026-05-28T12:15:00Z,2026-05-28T00:01:22.881827Z,KXBTC15M-26MAY280815,0,2026-05-28T12:20:00Z,2026-06-04T12:15:00Z,73293.20,73394.09,0.0010,2026-06-04T12:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T12:20:00Z,0.00,2026-05-28T12:00:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:15 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:00 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T12:20:49.974585Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY280815-15,BTC price up in next 15 mins?,2026-05-28T12:20:50.043418Z,0.00,271347.57,1.0000,0.00,0.0000,0.00,"Target Price: $73,394.09"
True,2026-05-28T12:00:00Z,2026-05-28T00:01:22.326316Z,KXBTC15M-26MAY280800,0,2026-05-28T12:05:00Z,2026-06-04T12:00:00Z,73394.09,73345.78,0.9990,2026-06-04T12:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T12:05:00Z,0.00,2026-05-28T11:45:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:00 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:45 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T12:00:09.966135Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY280800-00,BTC price up in next 15 mins?,2026-05-28T12:00:10.044214Z,0.00,236224.71,1.0000,0.00,0.0000,0.00,"Target Price: $73,345.78"
True,2026-05-28T11:45:00Z,2026-05-28T00:01:21.626153Z,KXBTC15M-26MAY280745,0,2026-05-28T11:50:00Z,2026-06-04T11:45:00Z,73345.78,73238.89,0.9990,2026-06-04T11:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T11:50:00Z,0.00,2026-05-28T11:30:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:45 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:30 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T11:45:09.969905Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY280745-45,BTC price up in next 15 mins?,2026-05-28T11:45:10.056121Z,0.00,230318.82,1.0000,0.00,0.0000,0.00,"Target Price: $73,238.89"
True,2026-05-28T11:30:00Z,2026-05-28T00:01:21.115331Z,KXBTC15M-26MAY280730,0,2026-05-28T11:35:00Z,2026-06-04T11:30:00Z,73238.89,73319.01,0.0010,2026-06-04T11:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T11:35:00Z,0.00,2026-05-28T11:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:30 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:15 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T11:30:09.970851Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY280730-30,BTC price up in next 15 mins?,2026-05-28T11:30:10.072516Z,0.00,267597.01,1.0000,0.00,0.0000,0.00,"Target Price: $73,319.01"
True,2026-05-28T11:15:00Z,2026-05-28T00:01:20.585169Z,KXBTC15M-26MAY280715,0,2026-05-28T11:20:00Z,2026-06-04T11:15:00Z,73319.01,73297.46,0.9990,2026-06-04T11:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T11:20:00Z,0.00,2026-05-28T11:00:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:15 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:00 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T11:15:09.971483Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY280715-15,BTC price up in next 15 mins?,2026-05-28T11:15:10.27617Z,0.00,441516.20,1.0000,0.00,0.0000,0.00,"Target Price: $73,297.46"
True,2026-05-28T11:00:00Z,2026-05-28T00:01:20.053163Z,KXBTC15M-26MAY280700,0,2026-05-28T11:05:00Z,2026-06-04T11:00:00Z,73297.46,73394.51,0.0010,2026-06-04T11:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T11:05:00Z,0.00,2026-05-28T10:45:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:00 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:45 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T11:00:09.969551Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY280700-00,BTC price up in next 15 mins?,2026-05-28T11:00:10.25853Z,0.00,296551.11,1.0000,0.00,0.0000,0.00,"Target Price: $73,394.51"
True,2026-05-28T10:45:00Z,2026-05-28T00:01:19.430717Z,KXBTC15M-26MAY280645,0,2026-05-28T10:50:00Z,2026-06-04T10:45:00Z,73394.51,73300.04,0.9990,2026-06-04T10:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T10:50:00Z,0.00,2026-05-28T10:30:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:45 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:30 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T10:45:09.970027Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY280645-45,BTC price up in next 15 mins?,2026-05-28T10:45:10.080104Z,0.00,163593.60,1.0000,0.00,0.0000,0.00,"Target Price: $73,300.04"
True,2026-05-28T10:30:00Z,2026-05-28T00:01:18.771249Z,KXBTC15M-26MAY280630,0,2026-05-28T10:35:00Z,2026-06-04T10:30:00Z,73300.04,73456.59,0.0010,2026-06-04T10:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T10:35:00Z,0.00,2026-05-28T10:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:30 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:15 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T10:30:09.965342Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY280630-30,BTC price up in next 15 mins?,2026-05-28T10:30:10.035433Z,0.00,247148.39,1.0000,0.00,0.0000,0.00,"Target Price: $73,456.59"
True,2026-05-28T10:15:00Z,2026-05-28T00:01:18.007655Z,KXBTC15M-26MAY280615,0,2026-05-28T10:20:00Z,2026-06-04T10:15:00Z,73456.59,73425.69,0.9990,2026-06-04T10:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T10:20:00Z,0.00,2026-05-28T10:00:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:15 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:00 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T10:15:09.966924Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY280615-15,BTC price up in next 15 mins?,2026-05-28T10:15:10.281936Z,0.00,311139.14,1.0000,0.00,0.0000,0.00,"Target Price: $73,425.69"
True,2026-05-28T10:00:00Z,2026-05-28T00:01:17.297797Z,KXBTC15M-26MAY280600,0,2026-05-28T10:05:00Z,2026-06-04T10:00:00Z,73425.69,73365.85,0.9990,2026-06-04T10:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T10:05:00Z,0.00,2026-05-28T09:45:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:00 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:45 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T10:00:09.965728Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY280600-00,BTC price up in next 15 mins?,2026-05-28T10:00:10.246698Z,0.00,217689.96,1.0000,0.00,0.0000,0.00,"Target Price: $73,365.85"
True,2026-05-28T09:45:00Z,2026-05-28T00:01:16.580205Z,KXBTC15M-26MAY280545,0,2026-05-28T09:50:00Z,2026-06-04T09:45:00Z,73365.85,73282.23,0.9990,2026-06-04T09:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T09:50:00Z,0.00,2026-05-28T09:30:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:45 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:30 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T09:45:09.970394Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY280545-45,BTC price up in next 15 mins?,2026-05-28T09:45:10.02028Z,0.00,293793.36,1.0000,0.00,0.0000,0.00,"Target Price: $73,282.23"
True,2026-05-28T09:30:00Z,2026-05-28T00:01:15.918836Z,KXBTC15M-26MAY280530,0,2026-05-28T09:35:00Z,2026-06-04T09:30:00Z,73282.23,73185.46,0.9990,2026-06-04T09:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T09:35:00Z,0.00,2026-05-28T09:15:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:30 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:15 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T09:30:09.966635Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY280530-30,BTC price up in next 15 mins?,2026-05-28T09:30:10.040755Z,0.00,170407.48,1.0000,0.00,0.0000,0.00,"Target Price: $73,185.46"
True,2026-05-28T09:15:00Z,2026-05-28T00:01:15.277389Z,KXBTC15M-26MAY280515,0,2026-05-28T09:20:00Z,2026-06-04T09:15:00Z,73185.46,73203.31,0.0010,2026-06-04T09:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T09:20:00Z,0.00,2026-05-28T09:00:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:15 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:00 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T09:15:09.964592Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY280515-15,BTC price up in next 15 mins?,2026-05-28T09:15:10.068286Z,0.00,208944.22,1.0000,0.00,0.0000,0.00,"Target Price: $73,203.31"
True,2026-05-28T06:00:00Z,2026-05-28T00:01:14.550289Z,KXBTC15M-26MAY280200,0,2026-05-28T06:05:00Z,2026-06-04T06:00:00Z,72857.68,72889.24,0.0010,2026-06-04T06:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T06:05:00Z,0.00,2026-05-28T05:45:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 2:00 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 1:45 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T06:00:04.657819Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY280200-00,BTC price up in next 15 mins?,2026-05-28T06:00:04.676677Z,0.00,682814.98,1.0000,0.00,0.0000,0.00,"Target Price: $72,889.24"
