close_time,created_time,event_ticker,expected_expiration_time,expiration_time,expiration_value,floor_strike,latest_expiration_time,occurrence_datetime,open_time,result,settlement_ts,status,strike_type,ticker,title,updated_time,volume_fp,yes_sub_title
2026-05-28T06:00:00Z,2026-05-28T00:01:14.550289Z,KXBTC15M-26MAY280200,2026-05-28T06:05:00Z,2026-06-04T06:00:00Z,72857.68,72889.24,2026-06-04T06:00:00Z,2026-05-28T06:05:00Z,2026-05-28T05:45:00Z,no,2026-05-28T06:00:04.657819Z,finalized,greater_or_equal,KXBTC15M-26MAY280200-00,BTC price up in next 15 mins?,2026-05-28T06:00:04.676677Z,682814.98,"Target Price: $72,889.24"
2026-05-28T05:45:00Z,2026-05-28T00:01:13.779153Z,KXBTC15M-26MAY280145,2026-05-28T05:50:00Z,2026-06-04T05:45:00Z,72889.24,72840.33,2026-06-04T05:45:00Z,2026-05-28T05:50:00Z,2026-05-28T05:30:00Z,yes,2026-05-28T05:45:04.655435Z,finalized,greater_or_equal,KXBTC15M-26MAY280145-45,BTC price up in next 15 mins?,2026-05-28T05:45:04.776976Z,791011.94,"Target Price: $72,840.33"
2026-05-28T05:30:00Z,2026-05-28T00:01:13.006383Z,KXBTC15M-26MAY280130,2026-05-28T05:35:00Z,2026-06-04T05:30:00Z,72840.33,72900.33,2026-06-04T05:30:00Z,2026-05-28T05:35:00Z,2026-05-28T05:15:00Z,no,2026-05-28T05:30:04.654044Z,finalized,greater_or_equal,KXBTC15M-26MAY280130-30,BTC price up in next 15 mins?,2026-05-28T05:30:04.731076Z,693140.69,"Target Price: $72,900.33"
2026-05-28T05:15:00Z,2026-05-28T00:01:12.273881Z,KXBTC15M-26MAY280115,2026-05-28T05:20:00Z,2026-06-04T05:15:00Z,72900.33,73047.92,2026-06-04T05:15:00Z,2026-05-28T05:20:00Z,2026-05-28T05:00:00Z,no,2026-05-28T05:15:04.70851Z,finalized,greater_or_equal,KXBTC15M-26MAY280115-15,BTC price up in next 15 mins?,2026-05-28T05:15:04.780241Z,465131.55,"Target Price: $73,047.92"
2026-05-28T05:00:00Z,2026-05-28T00:01:11.182488Z,KXBTC15M-26MAY280100,2026-05-28T05:05:00Z,2026-06-04T05:00:00Z,73047.92,73078.95,2026-06-04T05:00:00Z,2026-05-28T05:05:00Z,2026-05-28T04:45:00Z,no,2026-05-28T05:00:04.707463Z,finalized,greater_or_equal,KXBTC15M-26MAY280100-00,BTC price up in next 15 mins?,2026-05-28T05:00:04.777203Z,417051.95,"Target Price: $73,078.95"
2026-05-28T04:45:00Z,2026-05-28T00:01:10.493466Z,KXBTC15M-26MAY280045,2026-05-28T04:50:00Z,2026-06-04T04:45:00Z,73078.95,72888.63,2026-06-04T04:45:00Z,2026-05-28T04:50:00Z,2026-05-28T04:30:00Z,yes,2026-05-28T04:45:04.708019Z,finalized,greater_or_equal,KXBTC15M-26MAY280045-45,BTC price up in next 15 mins?,2026-05-28T04:45:04.808101Z,480674.23,"Target Price: $72,888.63"
2026-05-28T04:30:00Z,2026-05-28T00:01:09.766799Z,KXBTC15M-26MAY280030,2026-05-28T04:35:00Z,2026-06-04T04:30:00Z,72888.63,72961.72,2026-06-04T04:30:00Z,2026-05-28T04:35:00Z,2026-05-28T04:15:00Z,no,2026-05-28T04:30:04.71053Z,finalized,greater_or_equal,KXBTC15M-26MAY280030-30,BTC price up in next 15 mins?,2026-05-28T04:30:04.780972Z,547377.40,"Target Price: $72,961.72"
2026-05-28T04:15:00Z,2026-05-28T00:01:08.914756Z,KXBTC15M-26MAY280015,2026-05-28T04:20:00Z,2026-06-04T04:15:00Z,72961.72,73167.23,2026-06-04T04:15:00Z,2026-05-28T04:20:00Z,2026-05-28T04:00:00Z,no,2026-05-28T04:15:14.659218Z,finalized,greater_or_equal,KXBTC15M-26MAY280015-15,BTC price up in next 15 mins?,2026-05-28T04:15:14.730483Z,609239.12,"Target Price: $73,167.23"
2026-05-28T04:00:00Z,2026-05-27T00:02:19.152701Z,KXBTC15M-26MAY280000,2026-05-28T04:05:00Z,2026-06-04T04:00:00Z,73167.23,73329.71,2026-06-04T04:00:00Z,2026-05-28T04:05:00Z,2026-05-28T03:45:00Z,no,2026-05-28T04:00:04.65662Z,finalized,greater_or_equal,KXBTC15M-26MAY280000-00,BTC price up in next 15 mins?,2026-05-28T04:00:04.732476Z,579738.72,"Target Price: $73,329.71"
2026-05-28T03:45:00Z,2026-05-27T00:02:18.595423Z,KXBTC15M-26MAY272345,2026-05-28T03:50:00Z,2026-06-04T03:45:00Z,73329.71,73648.72,2026-06-04T03:45:00Z,2026-05-28T03:50:00Z,2026-05-28T03:30:00Z,no,2026-05-28T03:45:04.66327Z,finalized,greater_or_equal,KXBTC15M-26MAY272345-45,BTC price up in next 15 mins?,2026-05-28T03:45:04.781296Z,485507.41,"Target Price: $73,648.72"
2026-05-28T03:30:00Z,2026-05-27T00:02:18.024101Z,KXBTC15M-26MAY272330,2026-05-28T03:35:00Z,2026-06-04T03:30:00Z,73648.72,74089.63,2026-06-04T03:30:00Z,2026-05-28T03:35:00Z,2026-05-28T03:15:00Z,no,2026-05-28T03:30:04.707999Z,finalized,greater_or_equal,KXBTC15M-26MAY272330-30,BTC price up in next 15 mins?,2026-05-28T03:30:04.988788Z,526553.18,"Target Price: $74,089.63"
2026-05-28T03:15:00Z,2026-05-27T00:02:17.468825Z,KXBTC15M-26MAY272315,2026-05-28T03:20:00Z,2026-06-04T03:15:00Z,74089.63,74154.13,2026-06-04T03:15:00Z,2026-05-28T03:20:00Z,2026-05-28T03:00:00Z,no,2026-05-28T03:15:04.656973Z,finalized,greater_or_equal,KXBTC15M-26MAY272315-15,BTC price up in next 15 mins?,2026-05-28T03:15:04.750188Z,904529.51,"Target Price: $74,154.13"
2026-05-28T03:00:00Z,2026-05-27T00:02:16.911549Z,KXBTC15M-26MAY272300,2026-05-28T03:05:00Z,2026-06-04T03:00:00Z,74154.13,74143.24,2026-06-04T03:00:00Z,2026-05-28T03:05:00Z,2026-05-28T02:45:00Z,yes,2026-05-28T03:00:04.784195Z,finalized,greater_or_equal,KXBTC15M-26MAY272300-00,BTC price up in next 15 mins?,2026-05-28T03:00:04.980889Z,620102.04,"Target Price: $74,143.24"
2026-05-28T02:45:00Z,2026-05-27T00:02:16.323675Z,KXBTC15M-26MAY272245,2026-05-28T02:50:00Z,2026-06-04T02:45:00Z,74143.24,74093.09,2026-06-04T02:45:00Z,2026-05-28T02:50:00Z,2026-05-28T02:30:00Z,yes,2026-05-28T02:45:04.655357Z,finalized,greater_or_equal,KXBTC15M-26MAY272245-45,BTC price up in next 15 mins?,2026-05-28T02:45:04.709101Z,544918.10,"Target Price: $74,093.09"
2026-05-28T02:30:00Z,2026-05-27T00:02:15.789331Z,KXBTC15M-26MAY272230,2026-05-28T02:35:00Z,2026-06-04T02:30:00Z,74093.09,74240.47,2026-06-04T02:30:00Z,2026-05-28T02:35:00Z,2026-05-28T02:15:00Z,no,2026-05-28T02:30:04.659366Z,finalized,greater_or_equal,KXBTC15M-26MAY272230-30,BTC price up in next 15 mins?,2026-05-28T02:30:04.721695Z,558139.78,"Target Price: $74,240.47"
2026-05-28T02:15:00Z,2026-05-27T00:02:15.331742Z,KXBTC15M-26MAY272215,2026-05-28T02:20:00Z,2026-06-04T02:15:00Z,74240.47,74219.2,2026-06-04T02:15:00Z,2026-05-28T02:20:00Z,2026-05-28T02:00:00Z,yes,2026-05-28T02:15:04.708343Z,finalized,greater_or_equal,KXBTC15M-26MAY272215-15,BTC price up in next 15 mins?,2026-05-28T02:15:05.001169Z,738576.13,"Target Price: $74,219.20"
2026-05-28T02:00:00Z,2026-05-27T00:02:14.830516Z,KXBTC15M-26MAY272200,2026-05-28T02:05:00Z,2026-06-04T02:00:00Z,74219.20,74151.03,2026-06-04T02:00:00Z,2026-05-28T02:05:00Z,2026-05-28T01:45:00Z,yes,2026-05-28T02:00:04.707627Z,finalized,greater_or_equal,KXBTC15M-26MAY272200-00,BTC price up in next 15 mins?,2026-05-28T02:00:04.781688Z,480835.56,"Target Price: $74,151.03"
2026-05-28T01:45:00Z,2026-05-27T00:02:14.183092Z,KXBTC15M-26MAY272145,2026-05-28T01:50:00Z,2026-06-04T01:45:00Z,74151.03,74189.63,2026-06-04T01:45:00Z,2026-05-28T01:50:00Z,2026-05-28T01:30:00Z,no,2026-05-28T01:45:04.66482Z,finalized,greater_or_equal,KXBTC15M-26MAY272145-45,BTC price up in next 15 mins?,2026-05-28T01:45:04.960176Z,700284.66,"Target Price: $74,189.63"
2026-05-28T01:30:00Z,2026-05-27T00:02:13.573134Z,KXBTC15M-26MAY272130,2026-05-28T01:35:00Z,2026-06-04T01:30:00Z,74189.63,74350.92,2026-06-04T01:30:00Z,2026-05-28T01:35:00Z,2026-05-28T01:15:00Z,no,2026-05-28T01:30:04.660098Z,finalized,greater_or_equal,KXBTC15M-26MAY272130-30,BTC price up in next 15 mins?,2026-05-28T01:30:04.723613Z,728796.56,"Target Price: $74,350.92"
2026-05-28T01:15:00Z,2026-05-27T00:02:13.047885Z,KXBTC15M-26MAY272115,2026-05-28T01:20:00Z,2026-06-04T01:15:00Z,74350.92,74441.92,2026-06-04T01:15:00Z,2026-05-28T01:20:00Z,2026-05-28T01:00:00Z,no,2026-05-28T01:15:04.804796Z,finalized,greater_or_equal,KXBTC15M-26MAY272115-15,BTC price up in next 15 mins?,2026-05-28T01:15:05.329513Z,496462.39,"Target Price: $74,441.92"
2026-05-28T01:00:00Z,2026-05-27T00:02:12.614701Z,KXBTC15M-26MAY272100,2026-05-28T01:05:00Z,2026-06-04T01:00:00Z,74441.92,74443.15,2026-06-04T01:00:00Z,2026-05-28T01:05:00Z,2026-05-28T00:45:00Z,no,2026-05-28T01:00:04.656701Z,finalized,greater_or_equal,KXBTC15M-26MAY272100-00,BTC price up in next 15 mins?,2026-05-28T01:00:04.746112Z,752904.46,"Target Price: $74,443.15"
2026-05-28T00:45:00Z,2026-05-27T00:02:12.18744Z,KXBTC15M-26MAY272045,2026-05-28T00:50:00Z,2026-06-04T00:45:00Z,74443.15,74349.39,2026-06-04T00:45:00Z,2026-05-28T00:50:00Z,2026-05-28T00:30:00Z,yes,2026-05-28T00:45:04.656803Z,finalized,greater_or_equal,KXBTC15M-26MAY272045-45,BTC price up in next 15 mins?,2026-05-28T00:45:04.71935Z,583367.58,"Target Price: $74,349.39"
2026-05-28T00:30:00Z,2026-05-27T00:02:11.676365Z,KXBTC15M-26MAY272030,2026-05-28T00:35:00Z,2026-06-04T00:30:00Z,74349.39,74344.0,2026-06-04T00:30:00Z,2026-05-28T00:35:00Z,2026-05-28T00:15:00Z,yes,2026-05-28T00:30:04.662154Z,finalized,greater_or_equal,KXBTC15M-26MAY272030-30,BTC price up in next 15 mins?,2026-05-28T00:30:04.71911Z,783675.76,"Target Price: $74,344.00"
2026-05-28T00:15:00Z,2026-05-27T00:02:11.219179Z,KXBTC15M-26MAY272015,2026-05-28T00:20:00Z,2026-06-04T00:15:00Z,74344.00,74336.97,2026-06-04T00:15:00Z,2026-05-28T00:20:00Z,2026-05-28T00:00:00Z,yes,2026-05-28T00:15:04.858908Z,finalized,greater_or_equal,KXBTC15M-26MAY272015-15,BTC price up in next 15 mins?,2026-05-28T00:15:05.215215Z,847300.20,"Target Price: $74,336.97"
2026-05-28T00:00:00Z,2026-05-27T00:02:10.689159Z,KXBTC15M-26MAY272000,2026-05-28T00:05:00Z,2026-06-04T00:00:00Z,74336.97,74242.59,2026-06-04T00:00:00Z,2026-05-28T00:05:00Z,2026-05-27T23:45:00Z,yes,2026-05-28T00:00:04.656458Z,finalized,greater_or_equal,KXBTC15M-26MAY272000-00,BTC price up in next 15 mins?,2026-05-28T00:00:05.012611Z,545420.44,"Target Price: $74,242.59"
2026-05-27T23:45:00Z,2026-05-27T00:02:10.187549Z,KXBTC15M-26MAY271945,2026-05-27T23:50:00Z,2026-06-03T23:45:00Z,74242.59,74178.32,2026-06-03T23:45:00Z,2026-05-27T23:50:00Z,2026-05-27T23:30:00Z,yes,2026-05-27T23:45:04.667349Z,finalized,greater_or_equal,KXBTC15M-26MAY271945-45,BTC price up in next 15 mins?,2026-05-27T23:45:04.771223Z,513458.77,"Target Price: $74,178.32"
2026-05-27T23:30:00Z,2026-05-27T00:02:09.75892Z,KXBTC15M-26MAY271930,2026-05-27T23:35:00Z,2026-06-03T23:30:00Z,74178.32,74333.93,2026-06-03T23:30:00Z,2026-05-27T23:35:00Z,2026-05-27T23:15:00Z,no,2026-05-27T23:30:04.654358Z,finalized,greater_or_equal,KXBTC15M-26MAY271930-30,BTC price up in next 15 mins?,2026-05-27T23:30:04.767886Z,558667.79,"Target Price: $74,333.93"
2026-05-27T23:15:00Z,2026-05-27T00:02:09.271351Z,KXBTC15M-26MAY271915,2026-05-27T23:20:00Z,2026-06-03T23:15:00Z,74333.93,74317.63,2026-06-03T23:15:00Z,2026-05-27T23:20:00Z,2026-05-27T23:00:00Z,yes,2026-05-27T23:15:04.664456Z,finalized,greater_or_equal,KXBTC15M-26MAY271915-15,BTC price up in next 15 mins?,2026-05-27T23:15:04.713382Z,676271.93,"Target Price: $74,317.63"
2026-05-27T23:00:00Z,2026-05-27T00:02:08.739867Z,KXBTC15M-26MAY271900,2026-05-27T23:05:00Z,2026-06-03T23:00:00Z,74317.63,74523.69,2026-06-03T23:00:00Z,2026-05-27T23:05:00Z,2026-05-27T22:45:00Z,no,2026-05-27T23:00:04.651839Z,finalized,greater_or_equal,KXBTC15M-26MAY271900-00,BTC price up in next 15 mins?,2026-05-27T23:00:04.970427Z,380823.15,"Target Price: $74,523.69"
2026-05-27T22:45:00Z,2026-05-27T00:02:08.215907Z,KXBTC15M-26MAY271845,2026-05-27T22:50:00Z,2026-06-03T22:45:00Z,74523.69,74515.0,2026-06-03T22:45:00Z,2026-05-27T22:50:00Z,2026-05-27T22:30:00Z,yes,2026-05-27T22:45:04.778802Z,finalized,greater_or_equal,KXBTC15M-26MAY271845-45,BTC price up in next 15 mins?,2026-05-27T22:45:04.868355Z,703055.26,"Target Price: $74,515.00"
2026-05-27T22:30:00Z,2026-05-27T00:02:07.650724Z,KXBTC15M-26MAY271830,2026-05-27T22:35:00Z,2026-06-03T22:30:00Z,74515.00,74263.67,2026-06-03T22:30:00Z,2026-05-27T22:35:00Z,2026-05-27T22:15:00Z,yes,2026-05-27T22:30:11.562981Z,finalized,greater_or_equal,KXBTC15M-26MAY271830-30,BTC price up in next 15 mins?,2026-05-27T22:30:11.603716Z,496920.74,"Target Price: $74,263.67"
2026-05-27T22:15:00Z,2026-05-27T00:02:07.147652Z,KXBTC15M-26MAY271815,2026-05-27T22:20:00Z,2026-06-03T22:15:00Z,74263.67,74355.95,2026-06-03T22:15:00Z,2026-05-27T22:20:00Z,2026-05-27T22:00:00Z,no,2026-05-27T22:15:11.561416Z,finalized,greater_or_equal,KXBTC15M-26MAY271815-15,BTC price up in next 15 mins?,2026-05-27T22:15:11.62788Z,690306.71,"Target Price: $74,355.95"
2026-05-27T22:00:00Z,2026-05-27T00:02:06.579328Z,KXBTC15M-26MAY271800,2026-05-27T22:05:00Z,2026-06-03T22:00:00Z,74355.95,74480.06,2026-06-03T22:00:00Z,2026-05-27T22:05:00Z,2026-05-27T21:45:00Z,no,2026-05-27T22:00:11.557444Z,finalized,greater_or_equal,KXBTC15M-26MAY271800-00,BTC price up in next 15 mins?,2026-05-27T22:00:11.627287Z,498309.50,"Target Price: $74,480.06"
2026-05-27T21:45:00Z,2026-05-27T00:02:06.001944Z,KXBTC15M-26MAY271745,2026-05-27T21:50:00Z,2026-06-03T21:45:00Z,74480.06,74987.37,2026-06-03T21:45:00Z,2026-05-27T21:50:00Z,2026-05-27T21:30:00Z,no,2026-05-27T21:45:11.555363Z,finalized,greater_or_equal,KXBTC15M-26MAY271745-45,BTC price up in next 15 mins?,2026-05-27T21:45:11.584669Z,354385.11,"Target Price: $74,987.37"
2026-05-27T21:30:00Z,2026-05-27T00:02:05.441116Z,KXBTC15M-26MAY271730,2026-05-27T21:35:00Z,2026-06-03T21:30:00Z,74987.37,75070.59,2026-06-03T21:30:00Z,2026-05-27T21:35:00Z,2026-05-27T21:15:00Z,no,2026-05-27T21:30:11.550665Z,finalized,greater_or_equal,KXBTC15M-26MAY271730-30,BTC price up in next 15 mins?,2026-05-27T21:30:11.622742Z,339472.81,"Target Price: $75,070.59"
2026-05-27T21:15:00Z,2026-05-27T00:02:04.562472Z,KXBTC15M-26MAY271715,2026-05-27T21:20:00Z,2026-06-03T21:15:00Z,75070.59,75155.74,2026-06-03T21:15:00Z,2026-05-27T21:20:00Z,2026-05-27T21:00:00Z,no,2026-05-27T21:15:11.559052Z,finalized,greater_or_equal,KXBTC15M-26MAY271715-15,BTC price up in next 15 mins?,2026-05-27T21:15:11.647956Z,375352.00,"Target Price: $75,155.74"
2026-05-27T21:00:00Z,2026-05-27T00:02:03.946277Z,KXBTC15M-26MAY271700,2026-05-27T21:05:00Z,2026-06-03T21:00:00Z,75155.74,75128.34,2026-06-03T21:00:00Z,2026-05-27T21:05:00Z,2026-05-27T20:45:00Z,yes,2026-05-27T21:00:11.564036Z,finalized,greater_or_equal,KXBTC15M-26MAY271700-00,BTC price up in next 15 mins?,2026-05-27T21:00:12.284802Z,503748.16,"Target Price: $75,128.34"
2026-05-27T20:45:00Z,2026-05-27T00:02:03.268321Z,KXBTC15M-26MAY271645,2026-05-27T20:50:00Z,2026-06-03T20:45:00Z,75128.34,75165.11,2026-06-03T20:45:00Z,2026-05-27T20:50:00Z,2026-05-27T20:30:00Z,no,2026-05-27T20:45:11.559719Z,finalized,greater_or_equal,KXBTC15M-26MAY271645-45,BTC price up in next 15 mins?,2026-05-27T20:45:11.605216Z,424622.46,"Target Price: $75,165.11"
2026-05-27T20:30:00Z,2026-05-27T00:02:02.568879Z,KXBTC15M-26MAY271630,2026-05-27T20:35:00Z,2026-06-03T20:30:00Z,75165.11,75177.83,2026-06-03T20:30:00Z,2026-05-27T20:35:00Z,2026-05-27T20:15:00Z,no,2026-05-27T20:30:11.624135Z,finalized,greater_or_equal,KXBTC15M-26MAY271630-30,BTC price up in next 15 mins?,2026-05-27T20:30:11.658071Z,646455.14,"Target Price: $75,177.83"
2026-05-27T20:15:00Z,2026-05-27T00:02:01.888031Z,KXBTC15M-26MAY271615,2026-05-27T20:20:00Z,2026-06-03T20:15:00Z,75177.83,74925.39,2026-06-03T20:15:00Z,2026-05-27T20:20:00Z,2026-05-27T20:00:00Z,yes,2026-05-27T20:15:11.555178Z,finalized,greater_or_equal,KXBTC15M-26MAY271615-15,BTC price up in next 15 mins?,2026-05-27T20:15:11.586462Z,390051.36,"Target Price: $74,925.39"
2026-05-27T20:00:00Z,2026-05-27T00:02:01.178419Z,KXBTC15M-26MAY271600,2026-05-27T20:05:00Z,2026-06-03T20:00:00Z,74925.39,74852.6,2026-06-03T20:00:00Z,2026-05-27T20:05:00Z,2026-05-27T19:45:00Z,yes,2026-05-27T20:00:11.554737Z,finalized,greater_or_equal,KXBTC15M-26MAY271600-00,BTC price up in next 15 mins?,2026-05-27T20:00:11.863138Z,455900.35,"Target Price: $74,852.60"
